p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.0172789061882486e-67,0.6193263486456815,0.683,0.229,4.402307756974615e-63,skeletal,Hbox7
1.3356315286761975e-66,0.5180967437541577,0.433,0.093,2.9147486850300657e-62,skeletal,LOC100048987
1.9179251038395005e-66,0.4303255822840814,0.206,0.017,4.185487954108942e-62,skeletal,LOC373518
1.4525033717171693e-65,0.2944730257045064,0.25,0.028,3.169798108098379e-61,skeletal,LOC575309
3.362110811765863e-63,0.5225677275786683,0.329,0.054,7.337134424516643e-59,skeletal,LOC105445520
1.8848896678739467e-62,0.7948217632214247,0.77,0.432,4.113394722201314e-58,skeletal,LOC752296
2.5196031487178223e-62,0.5447622158209359,0.484,0.13,5.4985299514469036e-58,skeletal,LOC585040
1.2509561722835887e-61,0.29391478423004713,1,1,2.7299616547744755e-57,skeletal,LOC575449
2.262529458301305e-59,0.2811888726051053,0.27,0.035,4.9375180368509376e-55,skeletal,Nanos2
7.574066498315072e-58,0.49132694802206284,0.417,0.101,1.6528885319272981e-53,skeletal,LOC105439260
1.7383709722558617e-57,0.7141823955925932,0.563,0.196,3.793646972753967e-53,skeletal,LOC105447505
3.284820679783595e-56,0.4253972083430084,0.456,0.121,7.16846416949174e-52,skeletal,Wnt8
3.30019417432335e-55,0.4273145146330197,1,0.996,7.202013746625846e-51,skeletal,LOC578693
1.8267879403811686e-53,0.34290633744960797,0.278,0.045,3.986599322293824e-49,skeletal,LOC105443290
3.684976700705894e-52,0.35061147401549286,1,0.999,8.041724653950472e-48,skeletal,LOC575965
3.6212753985354164e-51,0.4582705300607822,0.381,0.093,7.902709302223839e-47,skeletal,LOC105439261
1.9960599803357573e-50,0.6255345223662814,0.595,0.256,4.356001695086723e-46,skeletal,LOC765036
6.117066577772896e-47,0.7092289713523823,0.837,0.487,1.3349274392673792e-42,skeletal,LOC576715
4.7689984100508704e-43,0.5843710258454875,0.563,0.248,1.0407385230254015e-38,skeletal,LOC100893226
6.4838886995568545e-43,0.530444468903193,0.679,0.373,1.4149790309042924e-38,skeletal,LOC591120
6.974927108689151e-40,0.6561396240114049,0.817,0.676,1.5221383429292336e-35,skeletal,LOC105445187
8.837883501577569e-40,0.3828984918327089,0.325,0.082,1.9286913165492728e-35,skeletal,LOC105441502
1.4932633152746513e-39,0.5368353752576263,0.952,0.898,3.258748532923871e-35,skeletal,LOC100888674
4.151399344652888e-39,0.3221182995298926,0.262,0.054,9.059598789835997e-35,skeletal,LOC105445781
1.1410167216293385e-38,0.5830632717951821,0.837,0.625,2.4900407916117053e-34,skeletal,LOC752601
5.235282038306664e-38,0.4474816982619081,0.385,0.124,1.1424955992196633e-33,skeletal,LOC100892930
1.2917115600312352e-37,1.3029727761964986,0.444,0.174,2.8189021374561646e-33,skeletal,LOC100892571
7.672728274641278e-37,0.4671565686176219,0.484,0.209,1.6744194913749662e-32,skeletal,ets1
2.0557558828564857e-36,0.31767155598317975,0.298,0.075,4.486276063157709e-32,skeletal,LOC579421
2.119760360652706e-36,0.8399232313172728,0.806,0.665,4.6259530350524006e-32,skeletal,LOC586069
1.2344849533273975e-35,0.42984718478105965,0.972,0.94,2.6940165136463796e-31,skeletal,LOC105447194
1.6369737472760957e-34,0.47281596483139243,0.738,0.514,3.5723678086806236e-30,skeletal,LOC373246
1.705319571947891e-34,0.4867871295673714,0.675,0.428,3.721518901861882e-30,skeletal,LOC574601
7.353343217757626e-34,0.40702665595184323,0.401,0.135,1.6047200904112467e-29,skeletal,LOC575412
4.752426047099332e-33,0.26151767076276156,0.238,0.053,1.0371219362584871e-28,skeletal,LOC764357
6.188617390449949e-33,0.5277289198809534,0.52,0.261,1.3505419731178923e-28,skeletal,LOC579231
1.8567451259105347e-32,0.4391757685665938,0.913,0.843,4.05197488827456e-28,skeletal,LOC577852
5.124753805698497e-32,0.5184127629635595,0.353,0.113,1.118375023017583e-27,skeletal,LOC577782
1.3943715630687577e-31,0.46501892275602236,0.556,0.294,3.0429370620849498e-27,skeletal,LOC582795
7.336575467103589e-31,0.36994343240747596,0.353,0.121,1.6010608641860162e-26,skeletal,LOC105439514
1.1013341267557589e-30,0.4663689761497334,0.901,0.808,2.4034414648190925e-26,skeletal,LOC578469
4.7023523945147286e-30,0.2585822977690707,0.258,0.065,1.0261943630549492e-25,skeletal,LOC585718
7.184519071178336e-30,0.3364261446486973,0.262,0.067,1.5678775969032483e-25,skeletal,LOC105441503
1.0955000084210044e-29,0.4491716065330832,0.698,0.488,2.390709668377158e-25,skeletal,rps15a
3.4720243404866768e-28,0.4414383043772136,0.659,0.434,7.576998718244074e-24,skeletal,LOC578151
5.8945005839281255e-28,0.30597487707701443,0.226,0.056,1.2863568624306349e-23,skeletal,LOC575826
8.027439646370246e-28,0.4361460127378501,0.651,0.429,1.7518281540273788e-23,skeletal,LOC591582
3.1308425067256336e-26,0.4605548891699346,0.429,0.202,6.83243760242735e-22,skeletal,LOC576833
5.946925773933155e-26,0.42634694980843335,0.361,0.145,1.2977976116454324e-21,skeletal,LOC593355
6.244693749290064e-26,0.4116822838509847,0.71,0.524,1.3627795169075706e-21,skeletal,LOC579026
2.271718533372945e-25,0.421813715869909,0.619,0.411,4.957571355379777e-21,skeletal,LOC105436651
6.1214964927734925e-25,0.49866634969773144,0.595,0.396,1.3358941796179593e-20,skeletal,LOC752135
6.222557231343004e-25,0.533650979081328,0.635,0.383,1.3579486645959837e-20,skeletal,LOC100890901
1.3577939485058319e-24,0.3849214864629522,0.687,0.499,2.963113733824277e-20,skeletal,LOC576654
2.0302097403930395e-24,0.3189949366103164,1,0.992,4.43052671645973e-20,skeletal,LOC100888257
5.694951082485267e-24,1.1912874240568478,0.452,0.243,1.24280917473076e-19,skeletal,LOC100892641
