p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.4442166910062676e-175,0.3675373265808539,0.991,0.943,3.1517140847829776e-171,endoderm,LOC594110
3.3180355358853063e-175,0.28777525183219027,0.129,0.012,7.240948949962504e-171,endoderm,LOC589239
4.7244484003373135e-174,0.4780518338142916,0.337,0.099,1.031016374405612e-169,endoderm,LOC576494
3.586407903286368e-173,0.38508989656142006,0.201,0.036,7.826617967341841e-169,endoderm,LOC577575
3.027724719766461e-171,0.3706885825287346,0.156,0.021,6.607403655946348e-167,endoderm,LOC100891041
1.256956715300798e-169,0.40871728750515235,0.971,0.824,2.7430566398009317e-165,endoderm,LOC582860
1.847263277046767e-169,0.39954150169562974,0.235,0.051,4.0312826494991597e-165,endoderm,LOC592927
2.2278979167773123e-168,0.45832806947623494,0.421,0.146,4.8619416237831285e-164,endoderm,LOC575063
9.239729806935884e-164,0.47318071694203634,0.37,0.122,2.0163862357676179e-159,endoderm,LOC105441121
1.4257742832262134e-163,0.4633495030089034,0.41,0.144,3.1114672182845655e-159,endoderm,LOC577986
7.899444742384279e-160,0.5021721690788595,0.498,0.205,1.7238958261305211e-155,endoderm,LOC581865
2.7105729885918205e-159,0.4845880275505223,0.551,0.238,5.91528343300393e-155,endoderm,LOC575755
1.666207802532602e-158,0.4490563412940498,0.927,0.714,3.6361652874668976e-154,endoderm,LOC586056
1.741191998085507e-158,0.281984396685683,0.135,0.016,3.799803297422002e-154,endoderm,LOC105436573
1.860140265542483e-158,0.37967459496911626,0.968,0.866,4.059384101493361e-154,endoderm,LOC579072
1.5558258619249307e-157,0.4290607177844399,0.921,0.703,3.3952787784787764e-153,endoderm,LOC589713
6.196984798347221e-156,0.45169901793764966,0.902,0.692,1.352367992543314e-151,endoderm,LOC577738
2.1016271998021533e-155,0.419313714645487,0.321,0.097,4.5863810381282396e-151,endoderm,LOC588942
2.2657490867367403e-155,0.4377845498468678,0.324,0.099,4.944544231985588e-151,endoderm,vasa
2.413232040849244e-155,0.49392754861639865,0.515,0.22,5.266396282745305e-151,endoderm,LOC757285
2.7869957747348964e-155,0.501789062536274,0.48,0.199,6.0820608792039645e-151,endoderm,LOC582075
8.43290109554842e-155,0.45912041004735027,0.197,0.04,1.8403120060815317e-150,endoderm,LOC584048
5.817047634331848e-154,0.3146362308490346,0.14,0.018,1.2694543052402392e-149,endoderm,LOC100891585
8.309678405585409e-153,0.4583366164397802,0.825,0.511,1.8134211184509036e-148,endoderm,LOC579871
