p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.5949518372926437e-10,0.572627788888133,0.358,0.264,7.845263394523737e-6,transient,LOC586140
3.742625179726601e-10,0.35785314479859703,0.16,0.077,8.16753092971736e-6,transient,LOC594061
3.827091095686276e-10,0.3093830180873694,0.131,0.058,8.35186089811616e-6,transient,LOC100887863
4.779658125019453e-10,0.3072353978147737,0.103,0.04,1.0430647926229952e-5,transient,LOC577641
5.043636545874814e-10,0.4241943404129907,0.193,0.104,1.1006728034062606e-5,transient,LOC576677
5.121833640208828e-10,0.5748875615719289,0.276,0.177,1.1177377553027726e-5,transient,LOC100888603
5.920504582636085e-10,0.27585883721968907,0.131,0.058,1.292031715068673e-5,transient,LOC580614
6.106412018468771e-10,1.046719453873568,0.425,0.357,1.33260229479044e-5,transient,LOC592811
6.372567067024826e-10,0.4030378794665782,0.119,0.051,1.3906853110368278e-5,transient,LOC586176
7.05471558995441e-10,0.5604520182399422,0.353,0.26,1.5395505831957508e-5,transient,LOC585265
7.133960745035261e-10,0.364366316525795,0.152,0.074,1.556844253389045e-5,transient,LOC590807
9.131368619223217e-10,0.4819867352294903,0.348,0.25,1.9927385737730827e-5,transient,LOC582414
9.645607581936155e-10,0.32548684838254405,0.129,0.058,2.104960942605927e-5,transient,LOC588769
9.871460112404808e-10,0.3317809411955376,0.103,0.041,2.1542487403301013e-5,transient,LOC576573
1.1767294755652141e-9,0.564106155343526,0.412,0.34,2.567976734525967e-5,transient,LOC579327
1.338394364838997e-9,0.555581654433461,0.425,0.34,2.9207780223881434e-5,transient,LOC582211
1.3770466541268654e-9,0.27801360838545897,0.116,0.049,3.0051289133010585e-5,transient,LOC105438234
1.3879209416587645e-9,0.5265742529875483,0.191,0.106,3.028859870981922e-5,transient,LOC588195
1.4446636573838978e-9,0.5514522072902712,0.534,0.495,3.15268949950888e-5,transient,LOC577476
1.7944424588442627e-9,0.30799763001405955,0.111,0.047,3.9160117779358347e-5,transient,LOC754278
1.8319220851430647e-9,0.25813751672596075,0.881,0.886,3.99780356640771e-5,transient,LOC592882
1.8399252450949726e-9,0.3888211139538409,0.16,0.081,4.015268862370759e-5,transient,LOC100888758
1.9015976827521822e-9,0.4926687927730603,0.188,0.103,4.149856623070087e-5,transient,LOC753253
2.1999865999604286e-9,0.40006569081771526,0.124,0.055,4.8010307570936435e-5,transient,LOC105443740
2.8102990985908364e-9,0.39394738583660915,0.116,0.05,6.132915722854782e-5,transient,LOC580971
3.332360824671939e-9,0.47553548944892676,0.454,0.384,7.272211027681573e-5,transient,LOC575292
3.436544063341917e-9,0.5742372517893259,0.271,0.176,7.499570109431065e-5,transient,LOC580133
3.4462279414362493e-9,0.5712042728971278,0.768,0.74,7.520703236596328e-5,transient,LOC105440219
3.6323934863218257e-9,0.31498817759754216,0.103,0.043,7.926972305200121e-5,transient,LOC100893601
3.7093884091863305e-9,0.4278305482458371,0.595,0.576,8.094998325367329e-5,transient,LOC583179
3.777731363803821e-9,0.40557887315599706,0.68,0.667,8.244143155229079e-5,transient,LOC583101
4.171699465697189e-9,0.4729866223800254,0.168,0.088,9.103899743990977e-5,transient,LOC586652
4.606455502034685e-9,0.5601463956985543,0.351,0.266,1.0052667842090293e-4,transient,LOC581071
4.645873775278502e-9,0.3754828698482968,0.142,0.069,1.0138690339790276e-4,transient,LOC105443575
4.6486304787644916e-9,0.40910587800887027,0.175,0.094,1.014470629380775e-4,transient,LOC583114
4.84906842672669e-9,0.42375498704600995,0.175,0.094,1.0582122027645656e-4,transient,LOC100887886
4.9839458415041225e-9,0.4852132700857436,0.229,0.142,1.0876465009914447e-4,transient,LOC591551
5.503643567497495e-9,0.5033870968057508,0.335,0.247,1.2010601357349784e-4,transient,LOC576491
5.5785015971443846e-9,0.3418735747946362,0.108,0.046,1.217396403544819e-4,transient,LOC581937
6.067248522266749e-9,0.36432572133593344,0.142,0.07,1.3240556450142726e-4,transient,LOC590216
6.704210354796799e-9,0.36340940658032067,0.188,0.104,1.4630598257273054e-4,transient,LOC589947
7.888346336393812e-9,0.6301183367731358,0.482,0.424,1.7214738209912216e-4,transient,LOC105437539
8.750044252496832e-9,0.498311379523639,0.446,0.379,1.9095221572223837e-4,transient,LOC763990
8.752643645184567e-9,0.5234943658111645,0.415,0.348,1.9100894226886281e-4,transient,LOC753921
8.934147627636996e-9,0.3953404444438446,0.152,0.078,1.9496990367792215e-4,transient,LOC586794
9.576261520126456e-9,0.49995231994868083,0.423,0.348,2.0898275515371964e-4,transient,LOC577783
1.0108948204032929e-8,0.3568300642770983,0.466,0.375,2.2060757665661062e-4,transient,LOC575207
1.0538435271587495e-8,0.5380724405283814,0.24,0.149,2.2998027293185392e-4,transient,LOC577233
1.0604958880094755e-8,0.48132510844454907,0.229,0.143,2.3143201764030784e-4,transient,LOC589889
1.184547767444237e-8,0.6040543644787697,0.216,0.133,2.5850385928935586e-4,transient,LOC578658
1.3555702533339334e-8,0.4864055495923263,0.572,0.558,2.958260963850643e-4,transient,LOC577224
1.4520681922037214e-8,0.6463149872672915,0.34,0.263,3.168848415846181e-4,transient,LOC574714
1.5928886652623563e-8,0.5716168035277903,0.299,0.214,3.47616093420204e-4,transient,LOC577878
1.7080150800346185e-8,0.38103501350603575,0.211,0.127,3.7274013091595477e-4,transient,LOC753630
1.865796761383243e-8,0.49630755148265315,0.57,0.562,4.071728272366651e-4,transient,LOC581517
1.905539587627219e-8,0.3563280282586943,0.126,0.061,4.15845904207888e-4,transient,LOC579700
2.1118400652104447e-8,0.5269094461383887,0.237,0.152,4.6086685743087537e-4,transient,LOC575189
2.2770491990408132e-8,0.6022591597020224,0.428,0.364,4.969204467066766e-4,transient,LOC579860
2.307646589264284e-8,0.3926674914167762,0.155,0.08,5.035977151751446e-4,transient,LOC581060
2.4007843973090814e-8,0.4734188002512444,0.338,0.25,5.239231790247609e-4,transient,LOC105436830
2.470979509109002e-8,0.4915752331636837,0.204,0.123,5.392418582728575e-4,transient,LOC593051
2.5942459197900744e-8,0.34376199551534214,0.113,0.051,5.661422870757879e-4,transient,LOC763306
2.828512904490226e-8,0.45491861887618795,0.247,0.163,6.172663711469019e-4,transient,LOC586153
