p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
3.1185475402153167e-187,0.48105252677123644,0.394,0.121,6.805606297011886e-183,endoderm,LOC594000
1.4477506851423028e-186,0.551878042207087,0.508,0.196,3.1594263201860474e-182,endoderm,LOC581865
1.9852920933638995e-186,0.4954859627669692,0.891,0.681,4.332502935348038e-182,endoderm,LOC592177
7.134335168694303e-186,0.539446491429289,0.676,0.332,1.5569259638641576e-181,endoderm,LOC587000
8.290719131449102e-186,0.4577387193510585,0.288,0.069,1.8092836360561376e-181,endoderm,LOC105438455
2.979695048157597e-185,0.6646470000127841,0.119,0.008,6.502588503594323e-181,endoderm,LOC105446895
7.542687313884584e-184,0.6407353227774137,0.708,0.373,1.646040652509033e-179,endoderm,LOC100888674
9.976711303699363e-184,0.5116445281374582,0.917,0.796,2.1772177078063118e-179,endoderm,LOC753658
1.176924880647206e-183,0.3471719126372617,0.135,0.012,2.568403167036398e-179,endoderm,LOC100890511
2.8068304550281428e-183,0.5660939714946269,0.803,0.515,6.125346102007916e-179,endoderm,LOC582130
6.60592601134292e-182,0.2826680023838103,0.104,0.005,1.4416112334553654e-177,endoderm,LOC762564
7.217848389982892e-181,0.5098371073188719,0.38,0.118,1.5751510541459665e-176,endoderm,LOC590185
1.9298385074822795e-180,0.4867590478721344,0.373,0.114,4.2114865748785784e-176,endoderm,LOC577044
4.455847596996591e-180,0.30066930798737374,0.114,0.007,9.72399621092566e-176,endoderm,LOC580597
7.256480771790827e-180,0.2580888364836636,0.108,0.006,1.5835817988279121e-175,endoderm,LOC578241
8.071191237817953e-178,0.29514059063421394,0.99,0.97,1.761376063829012e-173,endoderm,LOC576835
1.2804977909198011e-177,0.32428042587190553,0.151,0.017,2.794430329124282e-173,endoderm,LOC100887920
6.442477497664116e-177,0.4266295634612123,0.298,0.075,1.40594186431524e-172,endoderm,LOC584144
1.6193307028415733e-176,0.4977633746135509,0.454,0.165,3.5338653928111656e-172,endoderm,LOC591382
5.094105114159637e-176,0.5474459844451928,0.656,0.32,1.1116865590630574e-171,endoderm,LOC591397
8.964887455243984e-176,0.3741617610977609,0.18,0.027,1.9564073893578946e-171,endoderm,LOC100892930
3.2833815827304473e-175,0.3502973248046701,0.11,0.007,7.165323627992655e-171,endoderm,LOC100888971
